x1,ep_assets_id,province,licence_number,uwi,current_operator,current_operator_parent,current_operator_parent_name,licensee,licensee_parent_company,licensee_parent_company_name,licence_date,current_status,current_status_standardised,well_type,well_type_standardised,confidential_release_date,abandon_date,surf_abandon_date,well_name,formation,field,pool,survey_system,surf_location,surf_township,surf_meridian,surf_range,surf_section,surf_lsd,surf_longitude,surf_latitude,surf_township_range,surf_quarter_unit,surf_unit,surf_block,surf_nts_map_sheet,surf_series,surf_area,surf_sheet,surf_quarter_section,bh_location,bh_township_range,bh_quarter_unit,bh_unit,bh_block,bh_nts_map_sheet,bh_series,bh_area,bh_sheet,bh_quarter_section,bh_longitude,bh_latitude,bh_township,bh_meridian,bh_range,bh_section,bh_lsd,ground_elevation,kb_elevation,total_depth,lahee_class,confidential,surface_owner,os_area,os_deposit,drilling_contractor,spud_date,final_drill_date,rig_release_date,days_drilling,drill_metres_per_day,tvd,well_profile,country,regulatory_agency,psac_area_code,psac_area_name,projected_depth,status_date,status_source,unit_id,unit_name,unit_flag,municipality,completion_date,agent,completed_flag,perf_flag,match,lateral_dist_m,cum_condensate_production_bbls,cum_gas_production_m_mcf,cum_oil_production_bbls,cum_production_hours,cum_water_production_bbls,prod_hours_vs_drill_date
3104,2623479,Alberta,0496147,102141005123W500,Tourmaline Oil Corp.,1312,Tourmaline Oil Corp.,Tourmaline Oil Corp.,1312,Tourmaline Oil Corp.,2019-10-25T00:00:00Z,Flowing,Active,Gas,Gas,2020-11-23T00:00:00Z,NA,NA,TOURMALINE 102 ANDERSN 14-10-51-23,Cardium,Anderson,Unspecified,DLS,15-16-051-23-W5,51,W5,23,16,15,-117.32655,53.407563,051-23-W5,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,NE,14-10-051-23-W5,051-23-W5,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,NW,-117.307363,53.39455,51,W5,23,10,14,1334.6,1341,4619,Development,Confidential,Crown,Not Applicable,Not Applicable,Nabors Drilling Limited,2019-11-08T00:00:00Z,2019-11-23T00:00:00Z,2019-11-26T00:00:00Z,15,307.93,2730.66,Directional,Canada,AER,AB2,Foothills Front,4700,2019-12-09T00:00:00Z,AER,NA,NA,No,NA,NA,Unspecified,1,1,Yes,1933.7255460494969,0,320.79611172,0,0,7841.49366,0
3105,2620079,Alberta,0493896,100141005123W500,Tourmaline Oil Corp.,1312,Tourmaline Oil Corp.,Tourmaline Oil Corp.,1312,Tourmaline Oil Corp.,2019-03-04T00:00:00Z,Flowing,Active,Gas,Gas,2020-09-03T00:00:00Z,NA,NA,TOURMALINE HZ ANDERSN 14-10-51-23,Cardium,Anderson,Unspecified,DLS,07-11-051-23-W5,51,W5,23,11,7,-117.27570300000001,53.385273,051-23-W5,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,SE,14-10-051-23-W5,051-23-W5,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,NW,-117.306072,53.394015,51,W5,23,10,14,1197.3,1203,4629,Development,Confidential,Crown,Not Applicable,Not Applicable,Nabors Drilling Limited,2019-08-02T00:00:00Z,2019-09-03T00:00:00Z,2019-09-06T00:00:00Z,32,144.66,2529.81,Directional,Canada,AER,AB2,Foothills Front,4500,2019-09-05T00:00:00Z,AER,NA,NA,No,NA,NA,Unspecified,1,1,Yes,2246.450189855096,0,1330.95477684,0,0,10225.956839999999,0
3106,2620076,Alberta,0493894,100130405123W500,Tourmaline Oil Corp.,1312,Tourmaline Oil Corp.,Tourmaline Oil Corp.,1312,Tourmaline Oil Corp.,2019-03-01T00:00:00Z,Flowing,Active,Gas,Gas,2020-07-04T00:00:00Z,NA,NA,TOURMALINE HZ ANDERSN 13-4-51-23,Cardium,Anderson,Unspecified,DLS,06-03-051-23-W5,51,W5,23,3,6,-117.310428,53.373424,051-23-W5,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,SW,13-04-051-23-W5,051-23-W5,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,NW,-117.336678,53.380813,51,W5,23,4,13,1163.7,1170,4350,Development,Confidential,Crown,Not Applicable,Not Applicable,Nabors Drilling Limited,2019-06-11T00:00:00Z,2019-07-04T00:00:00Z,2019-07-06T00:00:00Z,23,189.13,2539.4,Directional,Canada,AER,AB2,Foothills Front,4300,2019-08-01T00:00:00Z,AER,NA,NA,No,NA,NA,Unspecified,1,1,Yes,1934.250204443901,0,693.9887922,0,0,8767.9812,0
3108,2620623,Alberta,0494287,100023204820W500,Tourmaline Oil Corp.,1312,Tourmaline Oil Corp.,Tourmaline Oil Corp.,1312,Tourmaline Oil Corp.,2019-04-24T00:00:00Z,Flowing,Active,Gas,Gas,2020-08-18T00:00:00Z,NA,NA,TOURMALINE HZ BASING 2-32-48-20,Cardium,Basing,Unspecified,DLS,09-31-048-20-W5,48,W5,20,31,9,-116.90335800000001,53.185413,048-20-W5,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,NE,02-32-048-20-W5,048-20-W5,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,SE,-116.890073,53.179552,48,W5,20,32,2,1204.4,1211,3330,Development,Confidential,Crown,Not Applicable,Not Applicable,Precision Drilling Corporation,2019-07-20T00:00:00Z,2019-08-18T00:00:00Z,2019-08-22T00:00:00Z,29,114.83,2305.88,Directional,Canada,AER,AB2,Foothills Front,3500,2019-10-15T00:00:00Z,AER,NA,NA,No,NA,NA,Unspecified,1,1,Yes,1103.5971411681369,215.11116,473.81514012,0,0,0,0
3109,2620624,Alberta,0494288,100143104820W500,Tourmaline Oil Corp.,1312,Tourmaline Oil Corp.,Tourmaline Oil Corp.,1312,Tourmaline Oil Corp.,2019-04-24T00:00:00Z,Flowing,Active,Gas,Gas,2020-08-04T00:00:00Z,NA,NA,TOURMALINE HZ BASING 14-31-48-20,Cardium,Basing,Unspecified,DLS,09-31-048-20-W5,48,W5,20,31,9,-116.90333700000001,53.18545400000001,048-20-W5,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,NE,14-31-048-20-W5,048-20-W5,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,NW,-116.91571499999999,53.19039300000001,48,W5,20,31,14,1204.4,1211,3115,Development,Confidential,Crown,Not Applicable,Not Applicable,Precision Drilling Corporation,2019-07-17T00:00:00Z,2019-08-04T00:00:00Z,2019-08-05T00:00:00Z,18,173.06,2292.22,Directional,Canada,AER,AB2,Foothills Front,4000,2019-10-15T00:00:00Z,AER,NA,NA,No,NA,NA,Unspecified,1,1,Yes,994.848377160354,16.982459999999996,278.46072948,0,0,0,0
3110,2621418,Alberta,0494766,100133506508W600,Modern Resources Inc.,8605,Modern Resources Inc.,Modern Resources Inc.,8605,Modern Resources Inc.,2019-06-06T00:00:00Z,Flowing,Active,Crude Oil,Oil,2020-08-06T00:00:00Z,NA,NA,MODERN HZ WAPITI 13-35-65-8,Cardium,Wapiti,Unspecified,DLS,04-03-066-08-W6,66,W6,8,3,4,-119.12884199999999,54.67840699999999,066-08-W6,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,SW,13-35-065-08-W6,065-08-W6,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,NW,-119.105795,54.675486,65,W6,8,35,13,964.2,969.1,2946,Outpost,Confidential,Crown,Not Applicable,Not Applicable,Precision Drilling Corporation,2019-07-30T00:00:00Z,2019-08-06T00:00:00Z,2019-08-07T00:00:00Z,7,420.86,1518.61,Directional,Canada,AER,AB2,Foothills Front,2947,2019-08-27T00:00:00Z,AER,NA,NA,No,NA,NA,Unspecified,1,1,Yes,1526.3391359253842,0,113.97498552,12496.574639999999,0,0,0
3111,2621053,Alberta,0494565,100090406808W600,Modern Resources Inc.,8605,Modern Resources Inc.,Modern Resources Inc.,8605,Modern Resources Inc.,2019-05-23T00:00:00Z,Pumping,Active,Crude Oil,Oil,2020-07-04T00:00:00Z,NA,NA,MODERN HZ WAPITI 9-4-68-8,Cardium,Wapiti,Unspecified,DLS,12-04-068-08-W6,68,W6,8,4,12,-119.16796599999999,54.860616,068-08-W6,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,NW,09-04-068-08-W6,068-08-W6,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,NE,-119.146511,54.859187,68,W6,8,4,9,818.7,823.3,2450,Development,Confidential,Crown,Not Applicable,Not Applicable,Precision Drilling Corporation,2019-06-30T00:00:00Z,2019-07-04T00:00:00Z,2019-07-06T00:00:00Z,4,612.5,1152.92,Directional,Canada,AER,AB2,Foothills Front,2453,2019-12-01T00:00:00Z,AER,NA,NA,No,NA,NA,Unspecified,1,1,Yes,1391.029062611891,0,0.03178332,201.90258,0,0,0
3125,2590147,Alberta,0477446,100041106101W600,Whitecap Resources Inc.,1606,Whitecap Resources Inc.,Whitecap Resources Inc.,1606,Whitecap Resources Inc.,2015-11-03T00:00:00Z,Suspended,Suspended,Crude Oil,Oil,2016-12-08T00:00:00Z,NA,NA,WHITECAP HZ SMOKY 4-11-61-1,Cardium,Smoky,Cardium F2F,DLS,05-12-061-01-W6,61,W6,1,12,5,-118.0204,54.258216000000004,061-01-W6,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,SW,04-11-061-01-W6,061-01-W6,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,SW,-118.04823799999998,54.255109,61,W6,1,11,4,1237.6,1243.3,3777,Development,Non-Confidential,Crown,Not Applicable,Not Applicable,Chinook Drilling Inc,2015-11-25T00:00:00Z,2015-12-08T00:00:00Z,2015-12-10T00:00:00Z,13,290.54,2144.69,Horizontal,Canada,AER,AB2,Foothills Front,3750,2017-11-01T00:00:00Z,AER,NA,NA,No,NA,NA,Unspecified,1,1,Yes,1850.9334213005695,0,4.06473348,2845.50552,1079,7042.06008,3.739049678420936e-5
3127,2582071,Alberta,0471368,102160505919W500,Torc Oil & Gas Ltd.,2521,TORC Oil & Gas Ltd.,Torc Oil & Gas Ltd.,2521,TORC Oil & Gas Ltd.,2014-11-14T00:00:00Z,Suspended,Suspended,Crude Oil,Oil,2016-02-01T00:00:00Z,NA,NA,SPRY2 KAYBOBS 16-5-59-19,Cardium,Kaybob South,Cardium I,DLS,16-31-058-19-W5,58,W5,19,31,16,-116.802022,54.063325,058-19-W5,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,NE,16-05-059-19-W5,059-19-W5,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,NE,-116.803238,54.077651,59,W5,19,5,16,843.1,847.3,3010,Development,Non-Confidential,Crown,Not Applicable,Not Applicable,Excalibur Drilling Ltd,2015-01-23T00:00:00Z,2015-02-01T00:00:00Z,2015-02-04T00:00:00Z,9,334.44,1526.92,Horizontal,Canada,AER,AB2,Foothills Front,3200,2019-03-31T00:00:00Z,AER,NA,NA,No,NA,NA,Unspecified,1,1,Yes,1598.7438172246902,0,72.571914,55849.021140000004,18221,9307.01706,0.00878713348765432
3172,2605038,Alberta,0484568,100111505022W500,Tourmaline Oil Corp.,1312,Tourmaline Oil Corp.,Tourmaline Oil Corp.,1312,Tourmaline Oil Corp.,2017-07-19T00:00:00Z,Pumping,Active,Gas,Gas,2018-08-29T00:00:00Z,NA,NA,TOURMALINE HZ LAMBERT 11-15-50-22,Cardium,Lambert,Upper Mannville Undefined,DLS,02-21-050-22-W5,50,W5,22,21,2,-117.152852,53.326589,050-22-W5,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,SE,11-15-050-22-W5,050-22-W5,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,NW,-117.138729,53.317043999999996,50,W5,22,15,11,1170.2,1176,3926,Development,Non-Confidential,Crown,Not Applicable,Not Applicable,Phelps Drilling International Ltd.,2017-08-10T00:00:00Z,2017-08-29T00:00:00Z,2017-09-01T00:00:00Z,19,206.63,2683.32,Horizontal,Canada,AER,AB2,Foothills Front,4360,2018-04-28T00:00:00Z,AER,NA,NA,No,NA,NA,Unspecified,1,1,Yes,1421.5545655563083,3.77388,615.9960564,0,19650,228.94872,2.3592381281696635e-4
3184,2613487,Alberta,0489793,102143306708W600,Modern Resources Inc.,8605,Modern Resources Inc.,Modern Resources Inc.,8605,Modern Resources Inc.,2018-06-28T00:00:00Z,Flowing,Active,Crude Oil,Oil,2019-08-26T00:00:00Z,NA,NA,MODERN 102 HZ WAPITI 14-33-67-8,Cardium,Wapiti,Commingled MFP9529,DLS,04-33-067-08-W6,67,W6,8,33,4,-119.165474,54.836093000000005,067-08-W6,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,SW,14-33-067-08-W6,067-08-W6,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,NW,-119.159272,54.850503,67,W6,8,33,14,822.4,826,2838,Development,Non-Confidential,Crown,Not Applicable,Not Applicable,Precision Drilling Corporation,2018-08-20T00:00:00Z,2018-08-26T00:00:00Z,2018-08-28T00:00:00Z,6,473,1165.86,Directional,Canada,AER,AB2,Foothills Front,2741.9,2018-09-23T00:00:00Z,AER,NA,NA,No,NA,NA,Unspecified,1,1,Yes,1657.7723755065306,0,237.85930392,37333.73688,9683,0,8.451867214122116e-5
3185,2613486,Alberta,0489792,100143306708W600,Modern Resources Inc.,8605,Modern Resources Inc.,Modern Resources Inc.,8605,Modern Resources Inc.,2018-06-28T00:00:00Z,Flowing,Active,Crude Oil,Oil,2019-08-17T00:00:00Z,NA,NA,MODERN HZ WAPITI 14-33-67-8,Cardium,Wapiti,Commingled MFP9529,DLS,04-33-067-08-W6,67,W6,8,33,4,-119.165373,54.836162,067-08-W6,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,SW,14-33-067-08-W6,067-08-W6,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,NW,-119.16363700000001,54.850503,67,W6,8,33,14,822.2,826.1,2678,Development,Non-Confidential,Crown,Not Applicable,Not Applicable,Precision Drilling Corporation,2018-08-12T00:00:00Z,2018-08-17T00:00:00Z,2018-08-19T00:00:00Z,5,535.6,1181.34,Directional,Canada,AER,AB2,Foothills Front,2557,2018-09-23T00:00:00Z,AER,NA,NA,No,NA,NA,Unspecified,1,1,Yes,1605.0873982455153,0,193.12957824,35088.27828,10098,0,8.874335611237661e-5
3186,2613488,Alberta,0489794,100133306708W600,Modern Resources Inc.,8605,Modern Resources Inc.,Modern Resources Inc.,8605,Modern Resources Inc.,2018-06-28T00:00:00Z,Flowing,Active,Crude Oil,Oil,2019-08-09T00:00:00Z,NA,NA,MODERN HZ WAPITI 13-33-67-8,Cardium,Wapiti,Commingled MFP9529,DLS,04-33-067-08-W6,67,W6,8,33,4,-119.165273,54.83623000000001,067-08-W6,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,SW,13-33-067-08-W6,067-08-W6,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,NW,-119.16807800000001,54.850462,67,W6,8,33,13,822.1,826.1,2676,Development,Non-Confidential,Crown,Not Applicable,Not Applicable,Precision Drilling Corporation,2018-08-04T00:00:00Z,2018-08-09T00:00:00Z,2018-08-11T00:00:00Z,5,535.2,1162.9,Directional,Canada,AER,AB2,Foothills Front,2566.4,2018-09-23T00:00:00Z,AER,NA,NA,No,NA,NA,Unspecified,1,1,Yes,1599.2635429617492,0,157.13673408,38281.60974,9617,0,8.503275047392695e-5
3187,2609540,Alberta,0486912,103163206708W600,Modern Resources Inc.,8605,Modern Resources Inc.,Modern Resources Inc.,8605,Modern Resources Inc.,2017-12-07T00:00:00Z,Pumping,Active,Crude Oil,Oil,2019-01-23T00:00:00Z,NA,NA,MODERN HZ 103 WAPITI 16-32-67-8,Cardium,Wapiti,Commingled MFP9529,DLS,01-32-067-08-W6,67,W6,8,32,1,-119.176332,54.836296,067-08-W6,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,SE,16-32-067-08-W6,067-08-W6,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,NE,-119.17653200000001,54.849426,67,W6,8,32,16,836.5,840.6,2557,Development,Non-Confidential,Crown,Not Applicable,Not Applicable,Precision Drilling Corporation,2018-01-18T00:00:00Z,2018-01-23T00:00:00Z,2018-01-25T00:00:00Z,5,511.4,1175.92,Horizontal,Canada,AER,AB2,Foothills Front,2577.7,2018-04-05T00:00:00Z,AER,NA,NA,No,NA,NA,Unspecified,1,1,Yes,1466.0468515728392,0,195.59455128,43897.14318,15279,0,1.5917216721672168e-4
3188,2609539,Alberta,0486911,102163206708W600,Modern Resources Inc.,8605,Modern Resources Inc.,Modern Resources Inc.,8605,Modern Resources Inc.,2017-12-07T00:00:00Z,Pumping,Active,Crude Oil,Oil,2019-01-15T00:00:00Z,NA,NA,MODERN HZ 102 WAPITI 16-32-67-8,Cardium,Wapiti,Commingled MFP9529,DLS,01-32-067-08-W6,67,W6,8,32,1,-119.176332,54.836206999999995,067-08-W6,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,SE,16-32-067-08-W6,067-08-W6,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,NE,-119.172496,54.849425,67,W6,8,32,16,836.5,840.5,2670,Development,Non-Confidential,Crown,Not Applicable,Not Applicable,Precision Drilling Corporation,2018-01-10T00:00:00Z,2018-01-15T00:00:00Z,2018-01-17T00:00:00Z,5,534,1178,Horizontal,Canada,AER,AB2,Foothills Front,2678.8,2019-02-26T00:00:00Z,AER,NA,NA,No,NA,NA,Unspecified,1,1,Yes,1496.36861658562,0,156.86481012,43859.40438,14609,0,1.5329614519324401e-4
3189,2583867,Alberta,0473478,100132906708W600,Modern Resources Inc.,8605,Modern Resources Inc.,Modern Resources Inc.,8605,Modern Resources Inc.,2014-12-17T00:00:00Z,Pumping,Active,Crude Oil,Oil,2016-01-18T00:00:00Z,NA,NA,MODERN WAPITI 13-29-67-8,Cardium,Wapiti,Commingled MFP9529,DLS,16-19-067-08-W6,67,W6,8,19,16,-119.198427,54.820754,067-08-W6,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,NE,13-29-067-08-W6,067-08-W6,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,NW,-119.193505,54.834855000000005,67,W6,8,29,13,778.6,783.9,2703,Development,Non-Confidential,Crown,Not Applicable,Not Applicable,Precision Drilling Corporation,2015-01-07T00:00:00Z,2015-01-18T00:00:00Z,2015-01-20T00:00:00Z,11,245.73,1142.79,Horizontal,Canada,AER,AB2,Foothills Front,2692,2016-09-06T00:00:00Z,AER,NA,NA,No,NA,NA,Unspecified,1,1,Yes,1606.0795389321302,0,282.73735176,76065.6963,33269,38.99676,0.03850578703703704
3190,2614844,Alberta,0490272,100022906708W600,Modern Resources Inc.,8605,Modern Resources Inc.,Modern Resources Inc.,8605,Modern Resources Inc.,2018-08-03T00:00:00Z,Flowing,Active,Crude Oil,Oil,2018-11-15T00:00:00Z,NA,NA,MODERN HZ WAPITI 2-29-67-8,Cardium,Wapiti,Commingled MFP9529,DLS,15-29-067-08-W6,67,W6,8,29,15,-119.17695400000001,54.835981000000004,067-08-W6,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,NE,02-29-067-08-W6,067-08-W6,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,SE,-119.18125900000001,54.822715,67,W6,8,29,2,835.5,840.4,2627,Development,Non-Confidential,Crown,Not Applicable,Not Applicable,Precision Drilling Corporation,2018-10-13T00:00:00Z,2018-10-18T00:00:00Z,2018-10-20T00:00:00Z,5,525.4,1198.51,Directional,Canada,AER,AB2,Foothills Front,2653.6,2018-11-10T00:00:00Z,AER,NA,NA,No,NA,NA,Unspecified,1,1,Yes,1506.9466071413901,0,101.28637788,61587.83466,9332,0,7.832433593854913e-5
3191,2609538,Alberta,0486910,103012906708W600,Modern Resources Inc.,8605,Modern Resources Inc.,Modern Resources Inc.,8605,Modern Resources Inc.,2017-12-07T00:00:00Z,Pumping,Active,Crude Oil,Oil,2019-01-06T00:00:00Z,NA,NA,MODERN HZ 103 WAPITI 1-29-67-8,Cardium,Wapiti,Commingled MFP9529,DLS,01-32-067-08-W6,67,W6,8,32,1,-119.176332,54.836117,067-08-W6,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,SE,01-29-067-08-W6,067-08-W6,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,SE,-119.17225900000001,54.822841000000004,67,W6,8,29,1,836.3,840.5,2659,Development,Non-Confidential,Crown,Not Applicable,Not Applicable,Precision Drilling Corporation,2018-01-01T00:00:00Z,2018-01-06T00:00:00Z,2018-01-08T00:00:00Z,5,531.8,1198.07,Horizontal,Canada,AER,AB2,Foothills Front,2692,2019-02-26T00:00:00Z,AER,NA,NA,No,NA,NA,Unspecified,1,1,Yes,1505.358092246755,0,122.8778466,50276.25834,14815,0,1.5673666124991538e-4
3192,2610809,Alberta,0486857,102012906708W602,Modern Resources Inc.,8605,Modern Resources Inc.,Modern Resources Inc.,8605,Modern Resources Inc.,2017-12-06T00:00:00Z,Pumping,Active,Crude Oil,Oil,2018-12-27T00:00:00Z,NA,NA,MODERN HZ 102 WAPITI 1-29-67-8,Cardium,Wapiti,Commingled MFP9529,DLS,16-29-067-08-W6,67,W6,8,29,16,-119.176332,54.836027,067-08-W6,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,NE,01-29-067-08-W6,067-08-W6,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,SE,-119.176432,54.822625,67,W6,8,29,1,836.1,840.6,2535,Development,Non-Confidential,Crown,Not Applicable,Not Applicable,Precision Drilling Corporation,2017-12-17T00:00:00Z,2017-12-27T00:00:00Z,2017-12-30T00:00:00Z,10,253.5,1199.18,Horizontal,Canada,AER,AB2,Foothills Front,NA,2018-04-06T00:00:00Z,AER,NA,NA,No,NA,NA,Unspecified,1,1,Yes,1496.373410060939,0,122.21039688,57279.95064,14684,0,1.5678385950526172e-4
3193,2591751,Alberta,0478692,100160406708W600,Whitecap Resources Inc.,1606,Whitecap Resources Inc.,Whitecap Resources Inc.,1606,Whitecap Resources Inc.,2016-01-07T00:00:00Z,Pumping,Active,Crude Oil,Oil,2016-11-09T00:00:00Z,NA,NA,WHITECAP HZ WAPITI 16-4-67-8,Cardium,Wapiti,Commingled MFP9529,DLS,13-05-067-08-W6,67,W6,8,5,13,-119.193675,54.775355000000005,067-08-W6,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,NW,16-04-067-08-W6,067-08-W6,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,NE,-119.146527,54.776835,67,W6,8,4,16,869.5,874.8,4250,Development,Non-Confidential,Crown,Not Applicable,Not Applicable,Precision Drilling Corporation,2016-07-20T00:00:00Z,2016-08-02T00:00:00Z,2016-08-04T00:00:00Z,13,326.92,1304.9,Horizontal,Canada,AER,AB2,Foothills Front,4210,2016-08-30T00:00:00Z,AER,NA,NA,No,NA,NA,Unspecified,1,1,Yes,3047.5052549458082,0,229.04472984,54135.67962,27212,9754.22184,5.506183631183631e-4
3209,2583859,Alberta,0473479,100153506608W600,Modern Resources Inc.,8605,Modern Resources Inc.,Modern Resources Inc.,8605,Modern Resources Inc.,2014-12-17T00:00:00Z,Pumping,Active,Crude Oil,Oil,2015-03-03T00:00:00Z,NA,NA,MODERN WAPITI 15-35-66-8,Cardium,Wapiti,Commingled MFP9529,DLS,01-35-066-08-W6,66,W6,8,35,1,-119.08773899999998,54.750484,066-08-W6,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,SE,15-35-066-08-W6,066-08-W6,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,NE,-119.09228700000001,54.762236,66,W6,8,35,15,905.4,911.2,2697,Development,Non-Confidential,Crown,Not Applicable,Not Applicable,Precision Drilling Corporation,2015-02-06T00:00:00Z,2015-02-18T00:00:00Z,2015-02-20T00:00:00Z,12,224.75,1363.61,Horizontal,Canada,AER,AB2,Foothills Front,3079,2015-03-20T00:00:00Z,AER,NA,NA,No,NA,NA,Unspecified,1,1,Yes,1344.5030103624879,0,378.49696344,101986.59108,39147,25.1592,0.011050982384823849
3210,2591721,Alberta,0478673,100133006608W600,Whitecap Resources Inc.,1606,Whitecap Resources Inc.,Whitecap Resources Inc.,1606,Whitecap Resources Inc.,2016-01-06T00:00:00Z,Pumping,Active,Crude Oil,Oil,2017-02-01T00:00:00Z,NA,NA,WHITECAP HZ WAPITI 13-30-66-8,Cardium,Wapiti,Commingled MFP9529,DLS,15-29-066-08-W6,66,W6,8,29,15,-119.16643,54.74530600000001,066-08-W6,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,NE,13-30-066-08-W6,066-08-W6,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,NW,-119.20621499999999,54.747988,66,W6,8,30,13,1020.8,1025.7,4016,Development,Non-Confidential,Crown,Not Applicable,Not Applicable,Chinook Drilling Inc,2016-01-18T00:00:00Z,2016-02-01T00:00:00Z,2016-02-03T00:00:00Z,14,286.86,1482.12,Horizontal,Canada,AER,AB2,Foothills Front,4048,2016-03-15T00:00:00Z,AER,NA,NA,No,NA,NA,Unspecified,1,1,Yes,2587.1007888937406,0,526.90387896,64161.620820000004,31741,7625.75352,9.444027896791392e-4
